,airbnb_id,amount_formatted,beds,can_instant_book,currency,is_business,is_rebookable,is_superhost,lat,lng,localized_city,localized_neighborhood,monthly_price_factor,name,person_capacity,picture_count,rate_amount,reviews_count,room_type,space_type,star_rating,weekly_price_factor
0,15024015.0,$25,1.0,0.0,USD,0.0,0.0,1.0,35.043472,-106.699013,Albuquerque,,0.8,Relaxed Home Away From Home,2.0,12.0,25.0,64.0,Private room,Private room,5.0,0.9
1,28186263.0,$125,6.0,1.0,USD,0.0,0.0,0.0,35.00467386556297,-106.71394621377081,Albuquerque,,0.65,Our Cozy home away from home,12.0,15.0,125.0,4.0,Entire home/apt,Entire house,5.0,0.8
2,28902062.0,$98,4.0,1.0,USD,0.0,0.0,0.0,35.13593270929119,-106.57544357969341,Albuquerque,,0.6,Bright and Peaceful Living In Albuquerque,8.0,16.0,98.0,2.0,Entire home/apt,Entire house,,0.79
3,6334266.0,$60,1.0,0.0,USD,0.0,0.0,1.0,35.09369640898446,-106.60430487405556,Albuquerque,,0.55,Bright room in the heart of Abq.,2.0,16.0,60.0,43.0,Private room,Private room,5.0,0.7
4,22866737.0,$100,5.0,1.0,USD,0.0,0.0,0.0,35.095311256108914,-106.48174557102614,Albuquerque,,0.5,Cozy Mountain Getaway!,8.0,8.0,100.0,2.0,Entire home/apt,Entire guest suite,,0.85
5,27542777.0,$45,1.0,1.0,USD,0.0,0.0,0.0,35.090080987782535,-106.65691488410762,Albuquerque,,1.0,Downtown Bedsit,2.0,12.0,45.0,5.0,Entire home/apt,Entire guesthouse,5.0,1.0
6,20960986.0,$400,3.0,1.0,USD,0.0,0.0,0.0,35.087064469826956,-106.49477464954445,Albuquerque,,0.44,Cozy home in the Northeast Heights Foothills,6.0,14.0,400.0,9.0,Entire home/apt,Entire house,5.0,0.7
7,15391759.0,$60,1.0,0.0,USD,0.0,0.0,1.0,35.19598686958238,-106.63073045831337,Albuquerque,,0.9,Gail's Quiet North Valley Two Room Suite,2.0,10.0,60.0,61.0,Private room,Private room,5.0,0.95
8,12886406.0,$29,1.0,1.0,USD,0.0,0.0,1.0,35.092602,-106.700714,Albuquerque,,0.76,Casa de Candelaria,2.0,13.0,29.0,179.0,Private room,Private room,5.0,0.83
9,19017393.0,$45,1.0,1.0,USD,0.0,0.0,0.0,35.078861,-106.633102,Albuquerque,,0.85,Roxbury South #1,2.0,14.0,45.0,32.0,Entire home/apt,Entire apartment,5.0,0.9
10,13400413.0,$100,2.0,0.0,USD,0.0,0.0,0.0,35.12895140475656,-106.58380674718617,Albuquerque,,0.8,THE Condo!,4.0,7.0,100.0,26.0,Entire home/apt,Entire condominium,4.5,0.81
11,8472339.0,$33,2.0,0.0,USD,0.0,0.0,0.0,35.08484692012753,-106.67049863108139,Albuquerque,,0.75,The Azul Suite,2.0,12.0,33.0,6.0,Private room,Private room,4.5,0.85
12,22790607.0,$159,4.0,1.0,USD,0.0,0.0,0.0,35.08330637240561,-106.66730972327801,Albuquerque,,0.75,KILLER PAD close to everything!!!!,7.0,26.0,159.0,17.0,Entire home/apt,Entire house,5.0,0.8
13,6377533.0,$165,1.0,0.0,USD,0.0,0.0,0.0,35.406231639646116,-106.1525880474332,Madrid,,1.0,Secluded private Casita in Madrid,2.0,10.0,165.0,4.0,Entire home/apt,Entire house,4.5,0.87
14,28756910.0,$36,1.0,1.0,USD,0.0,0.0,0.0,35.30250994136537,-106.46104173394602,Placitas,,1.0,"Adobe living 20 minutes to Abq, 40min. To Santa Fe",2.0,26.0,36.0,0.0,Private room,Private room,,0.9
15,29156260.0,$117,1.0,1.0,USD,0.0,0.0,0.0,35.31027658120148,-106.57258708416701,Bernalillo,,1.0,Master Bedroom to Let near Albuquerque/Bernalillo.,2.0,3.0,117.0,0.0,Private room,Private room,,1.0
16,27433311.0,$50,2.0,1.0,USD,0.0,0.0,0.0,35.08208895366816,-106.60094707240246,Albuquerque,,1.0,Adorable attached casita in a perfect ABQ location,2.0,21.0,50.0,10.0,Entire home/apt,Entire guesthouse,5.0,1.0
17,18647058.0,$75,1.0,0.0,USD,0.0,0.0,1.0,35.11163098002257,-106.67776765659767,Albuquerque,,0.5,Renovated Airstream,2.0,52.0,75.0,30.0,Entire home/apt,Camper/RV,5.0,0.7
18,22685669.0,$250,9.0,1.0,USD,0.0,0.0,1.0,35.07724874681566,-106.61704200868363,Albuquerque,,0.9,Luna Triplex - House + 2 Casitas! Walk to UNM!,15.0,89.0,250.0,3.0,Entire home/apt,Entire house,4.5,0.95
19,26980914.0,$40,2.0,1.0,USD,0.0,0.0,0.0,35.05060064699775,-106.70109459928551,Albuquerque,,0.51,Classic 1970s Trailer,3.0,11.0,40.0,1.0,Entire home/apt,Camper/RV,,0.79
20,1564431.0,$99,3.0,0.0,USD,0.0,0.0,1.0,35.237951338292916,-106.63131134684394,Corrales,,0.7,Charming Adobe Hacienda with Views in Corrales,5.0,44.0,99.0,54.0,Entire home/apt,Entire house,5.0,1.0
21,4371244.0,$200,2.0,0.0,USD,0.0,0.0,0.0,35.226716418339215,-106.68770587037886,Rio Rancho,,0.33,Gorgeous modern townhome,2.0,11.0,200.0,0.0,Entire home/apt,Entire townhouse,,0.6
22,2298049.0,$125,2.0,0.0,USD,0.0,0.0,0.0,35.08695849967569,-106.60572187188869,Albuquerque,,0.55,Vintage Nob Hill 2 Bedroom - Walk Everywhere,4.0,13.0,125.0,14.0,Entire home/apt,Entire house,4.5,0.95
23,3951668.0,$85,1.0,0.0,USD,0.0,0.0,0.0,35.114216891990104,-106.65363716869639,Albuquerque,,1.0,Oasis in the North Valley,2.0,8.0,85.0,11.0,Private room,Private room,5.0,0.82
24,15882054.0,$82,2.0,1.0,USD,0.0,0.0,0.0,35.05580690967794,-106.62175730615377,Albuquerque,,0.9,Best Western InnSuites Albuquerque Airport,2.0,11.0,82.0,46.0,Private room,Hotel room,4.5,1.0
25,28585885.0,$159,3.0,1.0,USD,0.0,0.0,1.0,35.0902196228812,-106.65376570929041,Albuquerque,,1.0,Charming Downtown Townhouse (THB),5.0,51.0,159.0,0.0,Entire home/apt,Entire apartment,,1.0
26,25998634.0,$70,3.0,0.0,USD,0.0,0.0,1.0,35.0769430583741,-106.6128155342893,Albuquerque,,0.66,"Lovely, private casita in Nob Hill neighborhood",6.0,19.0,70.0,13.0,Entire home/apt,Entire guesthouse,5.0,0.84
27,23790450.0,$70,3.0,1.0,USD,0.0,0.0,1.0,35.17797034364402,-106.51614286388353,Albuquerque,,0.7,Escape to this Southwest Estate with Views/Privacy,6.0,33.0,70.0,65.0,Entire home/apt,Entire guest suite,5.0,0.85
28,28937935.0,$32,1.0,0.0,USD,0.0,0.0,0.0,35.09487423364587,-106.57294613407988,Albuquerque,,1.0,Cozy and Bright Private Room + Full Bath,2.0,11.0,32.0,4.0,Private room,Private room,5.0,1.0
29,8186498.0,$35,1.0,0.0,USD,0.0,0.0,0.0,35.09747120071468,-106.55338131577169,Albuquerque,,0.8,Well lit bedroom in private home,2.0,11.0,35.0,11.0,Private room,Private room,5.0,1.0
30,17405234.0,$109,5.0,1.0,USD,0.0,0.0,1.0,35.13356,-106.524269,Albuquerque,,0.85,Gorgeous Home just renovated! Awesome location!,8.0,29.0,109.0,71.0,Entire home/apt,Entire townhouse,5.0,0.9
31,20763366.0,$82,3.0,0.0,USD,0.0,0.0,0.0,35.113299961024055,-106.5796328612701,Albuquerque,,0.85,Valencia Home,6.0,20.0,82.0,1.0,Entire home/apt,Entire house,,0.9
32,19416892.0,$115,5.0,0.0,USD,0.0,0.0,0.0,35.193885885953314,-106.56463991141709,Albuquerque,,0.8,Gated Community near Balloon Fiesta Park,8.0,19.0,115.0,3.0,Entire home/apt,Entire house,4.0,0.82
33,26637062.0,$30,2.0,1.0,USD,0.0,0.0,0.0,35.094805571977695,-106.57476315265255,Albuquerque,,1.0,Private Bed/Bath Walking Distance to UpTown,3.0,7.0,30.0,4.0,Private room,Private room,5.0,1.0
34,27106514.0,$51,2.0,1.0,USD,0.0,0.0,0.0,35.08766310269956,-106.60064780456348,Albuquerque,,1.0,University Artist's Casita,3.0,27.0,51.0,4.0,Entire home/apt,Entire guesthouse,5.0,1.0
35,22408661.0,$50,1.0,0.0,USD,0.0,0.0,1.0,35.08336648855637,-106.60974547639836,Albuquerque,,1.0,"Peaceful private room, walk to Nob Hill/Montevista",2.0,21.0,50.0,0.0,Private room,Private room,,0.86
36,28586290.0,$95,2.0,0.0,USD,0.0,0.0,1.0,35.07955050515654,-106.63107739244255,Albuquerque,,1.0,Sycamore Place,6.0,38.0,95.0,0.0,Entire home/apt,Entire house,,1.0
37,1735690.0,$72,2.0,1.0,USD,0.0,0.0,0.0,35.16980646654239,-106.63936934316973,Albuquerque,,0.65,North Valley Albuquerque Casita,4.0,10.0,72.0,17.0,Entire home/apt,Entire guesthouse,4.5,0.85
38,19359929.0,$85,2.0,1.0,USD,0.0,0.0,1.0,35.079235,-106.615425,Albuquerque,,0.8,"Princeton House, The Gem of UNM and Nob Hill",4.0,47.0,85.0,53.0,Entire home/apt,Entire bungalow,5.0,0.9
39,23563046.0,$150,2.0,1.0,USD,0.0,0.0,0.0,35.089792257375585,-106.66662688199986,Albuquerque,,1.0,Albq Country Club,6.0,25.0,150.0,0.0,Entire home/apt,Entire townhouse,,1.0
40,7823440.0,$30,1.0,0.0,USD,0.0,0.0,0.0,35.06976562632746,-106.5556987881025,Albuquerque,,1.0,Modern Cozy Private Room,1.0,27.0,30.0,9.0,Private room,Private room,5.0,0.9
41,7454722.0,$79,3.0,0.0,USD,0.0,0.0,1.0,35.069908390489736,-106.59273744280326,Albuquerque,,1.0,"Pet Friendly, Cozy Casa",6.0,18.0,79.0,164.0,Entire home/apt,Entire house,5.0,1.0
42,8847133.0,$48,1.0,1.0,USD,0.0,0.0,0.0,35.09932995733816,-106.6046544536639,Albuquerque,,0.85,The Roxbury 6,2.0,5.0,48.0,10.0,Entire home/apt,Entire apartment,5.0,0.9
43,28637088.0,$43,1.0,1.0,USD,0.0,0.0,0.0,35.08052585923543,-106.61755041302261,Albuquerque,,1.0,Private Room in the UNM Area,2.0,20.0,43.0,4.0,Shared room,Shared room,4.0,0.72
44,22248037.0,$181,4.0,1.0,USD,0.0,0.0,0.0,35.3137506886782,-106.54249705859024,Bernalillo,,1.0,Spacious Bernalillo Home w/Patio & Mountain Views!,8.0,26.0,181.0,3.0,Entire home/apt,Entire house,5.0,1.0
45,2665786.0,$110,2.0,0.0,USD,0.0,0.0,0.0,35.17318954126948,-106.64659167524769,Los Ranchos de Albuquerque,,0.56,Charming Old Adobe in North Valley,3.0,34.0,110.0,0.0,Entire home/apt,Entire house,,1.0
46,27527896.0,$60,3.0,1.0,USD,0.0,0.0,0.0,35.12934241028555,-106.5887341188625,Albuquerque,,1.0,Casa Chic,7.0,13.0,60.0,7.0,Entire home/apt,Entire townhouse,5.0,0.83
47,28960522.0,$115,2.0,1.0,USD,0.0,0.0,0.0,35.19162415604389,-106.61696066423659,Albuquerque,,1.0,NEW! Mtn View Albuquerque Cottage w/ Patio & Grill,4.0,24.0,115.0,0.0,Entire home/apt,Entire house,,1.0
48,22389623.0,$139,5.0,1.0,USD,0.0,0.0,1.0,35.16741269048302,-106.3645826571796,Cedar Crest,,0.51,Tewa’s Mountain House - it’s one of a kind,10.0,33.0,139.0,9.0,Entire home/apt,Entire house,5.0,0.73
49,42101.0,$200,9.0,0.0,USD,0.0,0.0,1.0,35.18847125070311,-106.73848538112728,Albuquerque,,1.0,Spectacular Home for big groups,12.0,22.0,200.0,26.0,Entire home/apt,Entire house,5.0,1.0
50,17153459.0,$30,1.0,1.0,USD,0.0,0.0,0.0,35.22278564413267,-106.61769911864684,Corrales,,0.75,Private Entrance & Bath,2.0,9.0,30.0,3.0,Private room,Private room,4.5,0.85
51,21053779.0,$95,3.0,0.0,USD,0.0,0.0,1.0,35.09238187511016,-106.61044005709175,Albuquerque,,0.75,Nob Hill/UNM Hospital Area,6.0,13.0,95.0,63.0,Entire home/apt,Entire house,5.0,1.0
52,26337992.0,$150,4.0,1.0,USD,0.0,0.0,1.0,35.138888834210356,-106.5358617746622,Albuquerque,,0.7,**Hacienda in the Heights**,8.0,16.0,150.0,22.0,Entire home/apt,Entire house,5.0,1.0
53,28520738.0,$94,2.0,1.0,USD,0.0,0.0,0.0,35.06330186388448,-106.60584972120729,Albuquerque,,0.51,Nob Hill All-Inclusive with private yard.,4.0,10.0,94.0,0.0,Entire home/apt,Entire townhouse,,0.95
54,21169237.0,$53,1.0,0.0,USD,0.0,0.0,0.0,35.11484749925511,-106.64632918119706,Albuquerque,,1.0,1 bedroom Authentic Adobe Casita modern renovated,2.0,14.0,53.0,23.0,Entire home/apt,Entire house,4.5,0.87
55,14322320.0,$30,1.0,1.0,USD,0.0,0.0,1.0,35.194031,-106.712357,Albuquerque,,0.8,Cozy Modern Room in Albuquerque,2.0,18.0,30.0,142.0,Private room,Private room,5.0,0.9
56,21206982.0,$53,2.0,1.0,USD,0.0,0.0,1.0,35.06459316861344,-106.58626495661143,Albuquerque,,0.7,"Private Studio w/Yard - UNM, Airport & NobHill",3.0,15.0,53.0,117.0,Entire home/apt,Entire guest suite,5.0,0.79
57,19159018.0,$69,1.0,1.0,USD,0.0,0.0,1.0,35.21740730248546,-106.48842942068377,Albuquerque,,0.7,Casita Canoncito--private suite with kitchenette,2.0,12.0,69.0,109.0,Entire home/apt,Entire guest suite,5.0,0.82
58,15759713.0,$90,3.0,0.0,USD,0.0,0.0,0.0,35.15054797918009,-106.53500506967497,Albuquerque,,1.0,Casita with Great Mountain Views,4.0,10.0,90.0,6.0,Entire home/apt,Entire guest suite,5.0,1.0
59,14952963.0,$175,3.0,0.0,USD,0.0,0.0,1.0,35.069949679717055,-106.56250746844144,Albuquerque,,0.48,The Atelier House,4.0,36.0,175.0,6.0,Entire home/apt,Entire house,5.0,0.85
60,28586750.0,$35,1.0,1.0,USD,0.0,0.0,0.0,35.07204661729569,-106.61340272331422,Albuquerque,,1.0,Nob Hill Hideaway,2.0,3.0,35.0,5.0,Private room,Private room,5.0,1.0
61,13788747.0,$96,3.0,0.0,USD,0.0,0.0,1.0,35.221531944079814,-106.61319531065398,Corrales,,0.66,Jardin de la Paz (Garden of Peace),5.0,26.0,96.0,33.0,Entire home/apt,Entire house,5.0,0.83
62,19551355.0,$130,7.0,0.0,USD,0.0,0.0,1.0,35.11086056902321,-106.57188074708287,Albuquerque,,1.0,spacious house near I-40 in the heart of Uptown,10.0,33.0,130.0,62.0,Entire home/apt,Entire house,5.0,0.9
63,14550967.0,$55,1.0,1.0,USD,0.0,0.0,0.0,35.09893046384391,-106.60417812603252,Albuquerque,,0.8,The Roxbury Casa 08A,2.0,15.0,55.0,13.0,Entire home/apt,Entire apartment,4.5,0.9
64,18688076.0,$100,4.0,0.0,USD,0.0,0.0,0.0,35.317719217506884,-106.43081511147233,Placitas,,0.75,Wooded Moonlight Retreat,6.0,11.0,100.0,24.0,Entire home/apt,Entire house,5.0,0.9
65,27703287.0,$99,2.0,1.0,USD,0.0,0.0,0.0,35.3171934884435,-106.38503383375358,Placitas,,0.65,Mountain View 2 bedroom Retreat,4.0,13.0,99.0,3.0,Entire home/apt,Entire guesthouse,5.0,0.8
66,13077373.0,$124,1.0,0.0,USD,0.0,0.0,0.0,35.23001574848539,-106.60735603144396,Corrales,,1.0,Nora Dixon Place B&B--Bosque Room,2.0,6.0,124.0,1.0,Private room,Private room,,0.95
67,29082092.0,$35,1.0,1.0,USD,0.0,0.0,0.0,34.78338734611493,-106.68720493568874,Los Lunas,,1.0,RV parking South Yard grass,2.0,1.0,35.0,0.0,Entire home/apt,Campsite,,1.0
68,27720964.0,$100,1.0,0.0,USD,0.0,0.0,0.0,35.0947446057305,-106.49504185523712,Albuquerque,,0.7,Home,16.0,8.0,100.0,0.0,Private room,Private room,,0.85
69,17526896.0,$34,1.0,1.0,USD,0.0,0.0,0.0,35.068359,-106.497459,Albuquerque,,1.0,SOFA or Airbed w/ POOL & HOT TUB,2.0,19.0,34.0,10.0,Shared room,Shared room,5.0,1.0
70,24495915.0,$25,1.0,0.0,USD,0.0,0.0,1.0,35.077211058818754,-106.64478431777428,Albuquerque,,1.0,House Harkonnen,2.0,9.0,25.0,75.0,Private room,Private room,5.0,1.0
71,25462433.0,$53,2.0,1.0,USD,0.0,0.0,0.0,35.08104648828319,-106.65808015049821,Albuquerque,,0.8,"Spacious downtown apt, with bike rentals on site",4.0,15.0,53.0,69.0,Entire home/apt,Entire apartment,5.0,0.9
72,11641981.0,$18,2.0,1.0,USD,0.0,0.0,0.0,35.11337376490504,-106.59468978400798,Albuquerque,,0.95,"Angel the Artist's Home, Private Room",2.0,21.0,18.0,15.0,Private room,Private room,4.5,0.97
73,17795004.0,$47,2.0,0.0,USD,0.0,0.0,1.0,35.19809326886267,-106.69203125068563,Albuquerque,,1.0,Peace and Quiet in Paradise Hills,3.0,11.0,47.0,56.0,Entire home/apt,Entire guest suite,5.0,1.0
74,3197345.0,$43,2.0,0.0,USD,0.0,0.0,1.0,35.08324233196569,-106.66315164674522,Albuquerque,,0.7,"Small modern downtown casita, near zoo + trails",2.0,17.0,43.0,138.0,Entire home/apt,Entire guesthouse,5.0,0.85
75,27961162.0,$50,1.0,1.0,USD,0.0,0.0,0.0,35.08483616923733,-106.6609040471672,Albuquerque,,1.0,Silver Garden,2.0,4.0,50.0,0.0,Entire home/apt,Entire apartment,,1.0
76,28344033.0,$119,3.0,1.0,USD,0.0,0.0,1.0,35.124262860075156,-106.54068024842499,Albuquerque,,0.51,"1700sf Home- Spacious, Affordable, and Convenient",8.0,17.0,119.0,2.0,Entire home/apt,Entire house,,0.9
77,28759463.0,$80,1.0,1.0,USD,0.0,0.0,1.0,35.07453026582141,-106.6026214781284,Albuquerque,,0.8,Historic Casita on the Hill!,2.0,18.0,80.0,2.0,Entire home/apt,Entire guesthouse,,0.9
78,28866835.0,$72,3.0,1.0,USD,0.0,0.0,0.0,35.097744305858384,-106.67237446570843,Albuquerque,,0.85,La Casa in the Vines - 2BR 2BA - Walk to Old Town!,6.0,25.0,72.0,3.0,Entire home/apt,Entire apartment,4.5,0.85
79,19592903.0,$119,3.0,0.0,USD,0.0,0.0,1.0,35.066438274844074,-106.51807242531466,Albuquerque,,0.75,Southwest Escape,7.0,18.0,119.0,26.0,Entire home/apt,Entire house,5.0,0.9
80,1924659.0,$62,1.0,0.0,USD,0.0,0.0,1.0,35.173546814469546,-106.52887050364451,Albuquerque,,0.71,Private NE Heights Casita Retreat,2.0,11.0,62.0,214.0,Entire home/apt,Entire guest suite,5.0,0.88
81,18385402.0,$40,1.0,1.0,USD,0.0,0.0,1.0,35.07471572669977,-106.65526399605169,Albuquerque,,0.5,The Tiny Zia House,2.0,24.0,40.0,176.0,Entire home/apt,Tiny house,5.0,0.89
82,28545825.0,$50,1.0,1.0,USD,0.0,0.0,0.0,35.1601327491682,-106.55195705178497,Albuquerque,,1.0,Albuquerque Room In Academy North,2.0,8.0,50.0,3.0,Private room,Private room,5.0,1.0
83,14842572.0,$50,1.0,0.0,USD,0.0,0.0,0.0,35.1520309117911,-106.49805803828446,Albuquerque,,0.91,High Desert Mountain View,1.0,5.0,50.0,4.0,Private room,Private room,5.0,1.0
84,29238964.0,$115,3.0,1.0,USD,0.0,0.0,0.0,34.83253415817284,-106.73252977432914,Los Lunas,,0.52,Joint house European Farm stay,4.0,64.0,115.0,0.0,Entire home/apt,Farm stay,,0.78
85,19045152.0,$89,4.0,0.0,USD,0.0,0.0,1.0,35.12290297939208,-106.67551953817734,Albuquerque,,0.85,Vintage Family Home in Old Albuquerque,7.0,27.0,89.0,39.0,Entire home/apt,Entire house,5.0,0.9
86,13669557.0,$139,1.0,1.0,USD,0.0,0.0,0.0,35.22570326787575,-106.64333557801673,Corrales,,1.0,Chocolate Turtle Bed & Breakfast Roadrunner Room,2.0,5.0,139.0,0.0,Private room,Private room,,1.0
87,20263149.0,$68,5.0,1.0,USD,0.0,0.0,0.0,35.20179914045979,-106.61392750169026,Albuquerque,,1.0,North Valley Beauty -- Glamping,7.0,9.0,68.0,4.0,Entire home/apt,Entire cabin,4.5,0.79
88,15703186.0,$44,1.0,1.0,USD,0.0,0.0,0.0,35.24621188679419,-106.7312100636941,Rio Rancho,,0.9,Cozy Room With Southwestern Flair,2.0,3.0,44.0,2.0,Private room,Private room,,0.95
89,21009274.0,$99,2.0,1.0,USD,0.0,0.0,1.0,35.10256877151997,-106.66392916900516,Albuquerque,,0.65,Stunning Newly Built Home in Historic Old Town,6.0,14.0,99.0,43.0,Entire home/apt,Entire townhouse,5.0,1.0
90,19140467.0,$40,2.0,1.0,USD,0.0,0.0,1.0,35.14033568108049,-106.63715394816751,Albuquerque,,0.75,Rio Grande Valley Guest House,4.0,11.0,40.0,27.0,Entire home/apt,Entire guesthouse,5.0,0.89
91,27703882.0,$115,3.0,0.0,USD,0.0,0.0,1.0,35.178621622303545,-106.53887484931803,Albuquerque,,0.75,Multiple Rooms- NE Heights near Tram and I25,7.0,19.0,115.0,1.0,Private room,Private room,,0.9
92,19449866.0,$75,1.0,1.0,USD,0.0,0.0,1.0,35.322020134937304,-106.51483088942473,Placitas,,0.59,Perfect Little Guest Cottage,2.0,53.0,75.0,27.0,Entire home/apt,Entire guesthouse,5.0,0.82
93,15206801.0,$89,1.0,1.0,USD,0.0,0.0,1.0,35.193818496506616,-106.46800160500868,Albuquerque,,1.0,Private Casita with Stunning Views,2.0,15.0,89.0,91.0,Entire home/apt,Entire guesthouse,5.0,0.85
94,28984992.0,$30,1.0,1.0,USD,0.0,0.0,0.0,35.07300987330132,-106.67601595948402,Albuquerque,,1.0,Cute Casita across from zoo,2.0,10.0,30.0,2.0,Private room,Private room,,1.0
95,18273559.0,$32,2.0,1.0,USD,0.0,0.0,0.0,35.07401328018608,-106.64117731406867,Albuquerque,,0.8,Dog-friendly sweet haven near downtown,2.0,5.0,32.0,171.0,Private room,Private room,5.0,0.9
96,8311963.0,$90,3.0,0.0,USD,0.0,0.0,0.0,35.08965406199874,-106.65535573004327,Albuquerque,,1.0,Perfect location in Downtown ABQ,8.0,76.0,90.0,39.0,Entire home/apt,Entire house,4.5,1.0
97,29452322.0,$43,1.0,1.0,USD,0.0,0.0,0.0,35.06215271551163,-106.60605758904849,Albuquerque,,1.0,cozy apartment,2.0,1.0,43.0,0.0,Private room,Private room,,1.0
98,17031535.0,$250,3.0,1.0,USD,0.0,0.0,0.0,35.17376348944084,-106.50502869821526,Albuquerque,,0.75,PANORAMIC VIEWS WITH OPEN SPACES,5.0,24.0,250.0,6.0,Entire home/apt,Entire house,5.0,0.9
99,28426734.0,$299,4.0,1.0,USD,0.0,0.0,0.0,35.11818719841416,-106.37641584433023,Cedar Crest,,1.0,A Mountain Escape with Endless Views,8.0,26.0,299.0,2.0,Entire home/apt,Entire house,,1.0
100,6095149.0,$57,2.0,1.0,USD,0.0,0.0,0.0,35.090351336777864,-106.58472988175133,Albuquerque,,0.8,Cozy Centrally Located,4.0,24.0,57.0,46.0,Entire home/apt,Entire house,4.5,0.89
101,28885496.0,$169,3.0,1.0,USD,0.0,0.0,0.0,35.09055392423701,-106.61245299079003,Albuquerque,,1.0,The Frontier Place,8.0,13.0,169.0,2.0,Entire home/apt,Entire house,,1.0
102,28290608.0,$91,1.0,1.0,USD,0.0,0.0,0.0,35.3529144543487,-106.6179627843575,Rio Rancho,,1.0,Beautiful and cozy room!,2.0,5.0,91.0,1.0,Private room,Private room,,0.71
103,3999869.0,$50,1.0,0.0,USD,0.0,0.0,0.0,35.14996958940606,-106.71181172798552,Albuquerque,,0.5,Queens Cove at Casa de Tortuga,2.0,19.0,50.0,6.0,Private room,Private room,5.0,0.75
104,8596145.0,$50,1.0,0.0,USD,0.0,0.0,0.0,35.08465780519729,-106.67159019972688,Albuquerque,,0.756303,The Sandia Suite,2.0,12.0,50.0,8.0,Private room,Private room,4.5,0.840336
105,16409706.0,$84,4.0,0.0,USD,0.0,0.0,0.0,35.092528799770555,-106.61153399519435,Albuquerque,,1.0,Cute & comfy Southwest charmer near Nob Hill/UNM,6.0,14.0,84.0,12.0,Entire home/apt,Entire house,5.0,0.95
106,21253183.0,$160,1.0,0.0,USD,0.0,0.0,0.0,35.13387201893574,-106.65835144006358,Albuquerque,,1.0,Beautiful Adobe Style Home near Old Town.,3.0,5.0,160.0,0.0,Entire home/apt,Entire apartment,,1.0
107,20410285.0,$220,5.0,0.0,USD,0.0,0.0,0.0,35.17702175461157,-106.502451382135,Albuquerque,,0.7,Casa de Arroyo,6.0,31.0,220.0,11.0,Entire home/apt,Entire house,5.0,0.8
108,2385582.0,$59,1.0,0.0,USD,0.0,0.0,0.0,35.054346198717006,-106.66766236705975,Albuquerque,,1.0,South valley casita,2.0,8.0,59.0,543.0,Entire home/apt,Entire cabin,4.5,0.87
109,28258733.0,$73,4.0,1.0,USD,0.0,0.0,0.0,35.118195796240016,-106.705563306573,Albuquerque,,0.51,"Be Our Guest-Casita Linda-

Minutes to I-40",7.0,27.0,73.0,10.0,Entire home/apt,Entire townhouse,5.0,0.79
110,25083790.0,$25,1.0,0.0,USD,0.0,0.0,0.0,35.10350274801032,-106.61017905661862,Albuquerque,,0.54,Room Available in Quiet Albuquerque Neighborhood,2.0,8.0,25.0,2.0,Private room,Private room,,0.79
111,29058474.0,$93,1.0,1.0,USD,0.0,0.0,0.0,35.0948540206959,-106.4849124278005,Albuquerque,,0.8,Chris and Connie's Friendly Home Bedroom 1,2.0,12.0,93.0,1.0,Private room,Private room,,0.9
112,1374625.0,$165,3.0,1.0,USD,0.0,0.0,0.0,35.4595554713108,-106.0420542907457,Santa Fe,,1.0,Santa Fe Adobe Casita,5.0,31.0,165.0,63.0,Entire home/apt,Entire house,5.0,0.77
113,4622825.0,$37,2.0,0.0,USD,0.0,0.0,1.0,35.232861,-106.644257,Corrales,,1.0,Corrales Suite Lodging - Spacious Bedroom sleeps 3,3.0,43.0,37.0,69.0,Private room,Private room,5.0,0.9
114,17798408.0,$200,1.0,0.0,USD,0.0,0.0,0.0,35.18128510824503,-106.5727357425812,Albuquerque,,0.15,Nice home in great area. 2 months minimum stay.,1.0,7.0,200.0,0.0,Private room,Private room,,0.5
115,20675920.0,$125,3.0,0.0,USD,0.0,0.0,0.0,35.088683183504415,-106.65633067019537,Albuquerque,,0.75,Beautiful 100 yr old home/modern interior downtown,5.0,17.0,125.0,12.0,Entire home/apt,Entire house,4.5,0.9
116,19932972.0,$68,2.0,0.0,USD,0.0,0.0,1.0,35.18324710403481,-106.62299029117648,Los Ranchos de Albuquerque,,0.75,Super Cute Casita on Farm! Near popular restaurant,4.0,41.0,68.0,100.0,Entire home/apt,Entire house,5.0,0.87
117,15248714.0,$85,1.0,1.0,USD,0.0,0.0,0.0,35.25506482338532,-106.63019603300876,Corrales,,0.8,Amazing Views in Corrales - Home on top of Hill,2.0,11.0,85.0,3.0,Private room,Private room,5.0,0.8
118,29124498.0,$150,2.0,0.0,USD,0.0,0.0,0.0,35.078659489738655,-106.60088920287504,Albuquerque,,1.0,Rt 66 Central Nob Hill Area Apartment,4.0,14.0,150.0,0.0,Entire home/apt,Entire apartment,,1.0
119,21133684.0,$47,2.0,0.0,USD,0.0,0.0,0.0,35.24793790144182,-106.61066983157072,Corrales,,0.67,"Corrales Home Guest Suite--Near Albuquerque, NM",3.0,10.0,47.0,3.0,Private room,Private room,5.0,0.85
120,7508823.0,$39,2.0,0.0,USD,0.0,0.0,1.0,35.0708658667534,-106.59154514767496,Albuquerque,,0.75,Sweet Studio! Private Entrance,2.0,9.0,39.0,311.0,Entire home/apt,Entire guest suite,5.0,0.9
